top_contributions,original_top_values,predicted_top_values,loss,label
"{""Fwd Seg Size Min"": {""Dst Port"": 2.314552766748927e-06, ""Protocol"": 2.3998469113633398e-06, ""Flow Duration"": -8.232918607880341e-06, ""Reconstruction Error"": 0.16215097945364182}, ""Protocol"": {""Dst Port"": -7.948816332660102e-06, ""Protocol"": -3.0074896239577467e-06, ""Flow Duration"": -1.9839109039405247e-06, ""Reconstruction Error"": 0.1103787383101754}, ""Init Fwd Win Byts"": {""Dst Port"": 1.8081493115240662e-06, ""Protocol"": -3.1399508194938634e-06, ""Flow Duration"": 8.489590415037884e-06, ""Reconstruction Error"": 0.015640743082198066}}","{""Fwd Seg Size Min"": 0.6666666666666667, ""Protocol"": 0.3529411764705882, ""Init Fwd Win Byts"": 0.41021728515625}","{""Fwd Seg Size Min"": 19.995295, ""Protocol"": 6.000901, ""Init Fwd Win Byts"": 8196.536}",0.0022847640115408,DoS attacks-GoldenEye
"{""Fwd Seg Size Min"": {""Fwd Pkt Len Std"": 3.2520816774592697e-05, ""Dst Port"": -8.278262283022982e-06, ""Protocol"": 3.983931285150966e-06, ""Reconstruction Error"": 0.16215097945364182}, ""Protocol"": {""Dst Port"": -2.9126063197581788e-06, ""Flow Duration"": 7.041849895918042e-06, ""Tot Fwd Pkts"": 6.849566428976895e-06, ""Reconstruction Error"": 0.1103787383101754}, ""Init Fwd Win Byts"": {""Dst Port"": -1.7786597114152495e-06, ""Flow Duration"": 6.6137075456100234e-06, ""Tot Fwd Pkts"": -8.189936429851983e-06, ""Reconstruction Error"": 0.015640743082198066}}","{""Fwd Seg Size Min"": 0.6666666666666667, ""Protocol"": 0.3529411764705882, ""Init Fwd Win Byts"": 0.41021728515625}","{""Fwd Seg Size Min"": 19.995295, ""Protocol"": 6.000901, ""Init Fwd Win Byts"": 8196.536}",0.002282009052209,DoS attacks-GoldenEye
"{""Fwd Seg Size Min"": {""Fwd Seg Size Min"": 0.0007959698760388494, ""PSH Flag Cnt"": 0.0006012058493699391, ""Dst Port"": -5.8992595159918444e-06, ""Reconstruction Error"": 0.16215097945364182}, ""Protocol"": {""Active Min"": 7.419316958159894e-05, ""Active Mean"": 7.327334792475541e-05, ""Active Max"": 7.236138395972681e-05, ""Reconstruction Error"": 0.1103787383101754}, ""Init Fwd Win Byts"": {""URG Flag Cnt"": 0.001026552982811323, ""Dst Port"": -1.6878807057867472e-06, ""Protocol"": -5.014806057847587e-06, ""Reconstruction Error"": 0.015640743082198066}}","{""Fwd Seg Size Min"": 0.6666666666666667, ""Protocol"": 0.3529411764705882, ""Init Fwd Win Byts"": 0.41021728515625}","{""Fwd Seg Size Min"": 19.995295, ""Protocol"": 6.000901, ""Init Fwd Win Byts"": 8196.536}",0.0022830918055617,DoS attacks-GoldenEye
"{""Fwd Seg Size Min"": {""Bwd Pkt Len Std"": 2.2060678345002727e-05, ""Bwd Pkt Len Max"": 1.9161880672453604e-05, ""Dst Port"": -4.477148085220628e-06, ""Reconstruction Error"": 0.16215097945364182}, ""Protocol"": {""FIN Flag Cnt"": 0.0005071145229911856, ""PSH Flag Cnt"": 0.00017059447782796777, ""Dst Port"": 9.281483223522397e-06, ""Reconstruction Error"": 0.1103787383101754}, ""Init Fwd Win Byts"": {""Dst Port"": -1.023808619771346e-06, ""Protocol"": 7.368049522736655e-06, ""Flow Duration"": 1.5023644320127662e-06, ""Reconstruction Error"": 0.015640743082198066}}","{""Fwd Seg Size Min"": 0.6666666666666667, ""Protocol"": 0.3529411764705882, ""Init Fwd Win Byts"": 0.41021728515625}","{""Fwd Seg Size Min"": 19.995295, ""Protocol"": 6.000901, ""Init Fwd Win Byts"": 8196.536}",0.002283972626384,DoS attacks-GoldenEye
"{""Fwd Seg Size Min"": {""Bwd Pkt Len Std"": 2.21190222777177e-05, ""Bwd Pkt Len Max"": 1.6055365167447558e-05, ""Dst Port"": -5.084160295750215e-06, ""Reconstruction Error"": 0.16215097945364182}, ""Protocol"": {""Dst Port"": -1.972552398333216e-07, ""Protocol"": 7.5223151396770935e-06, ""Flow Duration"": -3.971987278741936e-06, ""Reconstruction Error"": 0.1103787383101754}, ""Init Fwd Win Byts"": {""FIN Flag Cnt"": 0.00042530953500250493, ""Fwd Pkt Len Std"": 7.121464877321538e-05, ""Fwd Pkt Len Max"": 5.141015022839049e-05, ""Reconstruction Error"": 0.015640743082198066}}","{""Fwd Seg Size Min"": 0.6666666666666667, ""Protocol"": 0.3529411764705882, ""Init Fwd Win Byts"": 0.41021728515625}","{""Fwd Seg Size Min"": 19.995295, ""Protocol"": 6.000901, ""Init Fwd Win Byts"": 8196.536}",0.002281796997147,DoS attacks-GoldenEye
"{""Fwd Seg Size Min"": {""Dst Port"": -7.141089489984541e-06, ""Protocol"": -6.785416733286092e-07, ""Flow Duration"": 3.3542737337640433e-06, ""Reconstruction Error"": 0.16215097945364182}, ""Protocol"": {""Dst Port"": -7.730667976788224e-06, ""Protocol"": 2.603173069161102e-06, ""Flow Duration"": 3.888783017085315e-06, ""Reconstruction Error"": 0.1103787383101754}, ""Init Fwd Win Byts"": {""PSH Flag Cnt"": 0.00048303202340797987, ""Init Fwd Win Byts"": 0.00016067495046249874, ""Active Max"": 6.987410108374257e-05, ""Reconstruction Error"": 0.015640743082198066}}","{""Fwd Seg Size Min"": 0.6666666666666667, ""Protocol"": 0.3529411764705882, ""Init Fwd Win Byts"": 0.41021728515625}","{""Fwd Seg Size Min"": 19.995295, ""Protocol"": 6.000901, ""Init Fwd Win Byts"": 8196.536}",0.0022816683457217,DoS attacks-GoldenEye
"{""Fwd Seg Size Min"": {""Dst Port"": -7.780892174137655e-06, ""Flow Duration"": -7.330313755459317e-06, ""Tot Fwd Pkts"": -9.134109105960253e-06, ""Reconstruction Error"": 0.16215097945364182}, ""Protocol"": {""Dst Port"": -7.302564575708602e-06, ""Protocol"": -8.662564854213453e-06, ""Flow Duration"": 3.6820714882633144e-06, ""Reconstruction Error"": 0.1103787383101754}, ""Init Fwd Win Byts"": {""Dst Port"": 4.376391879091231e-06, ""Flow Duration"": 4.929747253201641e-06, ""Tot Fwd Pkts"": 6.600346949348756e-06, ""Reconstruction Error"": 0.015640743082198066}}","{""Fwd Seg Size Min"": 0.6666666666666667, ""Protocol"": 0.3529411764705882, ""Init Fwd Win Byts"": 0.41021728515625}","{""Fwd Seg Size Min"": 19.995295, ""Protocol"": 6.000901, ""Init Fwd Win Byts"": 8196.536}",0.0022818581018553,DoS attacks-GoldenEye
"{""Fwd Seg Size Min"": {""Protocol"": 0.0018077141468644392, ""PSH Flag Cnt"": 0.0006350728950052944, ""Fwd Seg Size Min"": 0.0005034988480932812, ""Reconstruction Error"": 0.16215097945364182}, ""Protocol"": {""Dst Port"": 6.577727701519134e-06, ""Protocol"": -5.655236553317881e-06, ""Flow Duration"": -9.416217923192429e-06, ""Reconstruction Error"": 0.1103787383101754}, ""Init Fwd Win Byts"": {""Dst Port"": 5.738091622721605e-06, ""Protocol"": 7.143153617222451e-06, ""Flow Duration"": 6.933186028660187e-06, ""Reconstruction Error"": 0.015640743082198066}}","{""Fwd Seg Size Min"": 0.6666666666666667, ""Protocol"": 0.3529411764705882, ""Init Fwd Win Byts"": 0.41021728515625}","{""Fwd Seg Size Min"": 19.995295, ""Protocol"": 6.000901, ""Init Fwd Win Byts"": 8196.536}",0.0022847963349085,DoS attacks-GoldenEye
"{""Fwd Seg Size Min"": {""Dst Port"": 6.01610335349752e-06, ""Protocol"": -9.602983716965786e-06, ""Flow Duration"": -2.8457788110478053e-07, ""Reconstruction Error"": 0.16215097945364182}, ""Protocol"": {""Dst Port"": -6.020489668320228e-06, ""Protocol"": -6.1039520255168835e-06, ""Flow Duration"": -8.264551895155184e-06, ""Reconstruction Error"": 0.1103787383101754}, ""Init Fwd Win Byts"": {""Dst Port"": 6.566499941613628e-06, ""Protocol"": 9.523787550482995e-06, ""Flow Duration"": 4.812504722809581e-06, ""Reconstruction Error"": 0.015640743082198066}}","{""Fwd Seg Size Min"": 0.6666666666666667, ""Protocol"": 0.3529411764705882, ""Init Fwd Win Byts"": 0.41021728515625}","{""Fwd Seg Size Min"": 19.995295, ""Protocol"": 6.000901, ""Init Fwd Win Byts"": 8196.536}",0.0022819222408821,DoS attacks-GoldenEye
"{""Fwd Seg Size Min"": {""Fwd Pkt Len Std"": 3.829979461750753e-05, ""Active Max"": 3.745009037120321e-05, ""Dst Port"": -3.8570641234154786e-07, ""Reconstruction Error"": 0.16215097945364182}, ""Protocol"": {""ECE Flag Cnt"": 0.001544971854915902, ""RST Flag Cnt"": 0.0014038608530739058, ""Init Bwd Win Byts"": 0.001062934985385476, ""Reconstruction Error"": 0.1103787383101754}, ""Init Fwd Win Byts"": {""Dst Port"": -5.7823109722616825e-06, ""Protocol"": 3.6033223395501895e-06, ""Flow Duration"": 7.759070075178815e-06, ""Reconstruction Error"": 0.015640743082198066}}","{""Fwd Seg Size Min"": 0.6666666666666667, ""Protocol"": 0.3529411764705882, ""Init Fwd Win Byts"": 0.41021728515625}","{""Fwd Seg Size Min"": 19.995295, ""Protocol"": 6.000901, ""Init Fwd Win Byts"": 8196.536}",0.0022849281343297,DoS attacks-GoldenEye
"{""Fwd Seg Size Min"": {""Init Fwd Win Byts"": 0.00011109570747653823, ""Active Max"": 6.849971479348967e-05, ""Active Mean"": 6.559035672923375e-05, ""Reconstruction Error"": 0.16215100345522604}, ""Protocol"": {""Dst Port"": 2.522864105722766e-06, ""Protocol"": -4.652959855818709e-06, ""Flow Duration"": 3.15058691653394e-06, ""Reconstruction Error"": 0.1103787383101754}, ""Init Fwd Win Byts"": {""PSH Flag Cnt"": 0.0002672142938714279, ""Init Fwd Win Byts"": 0.00011236286158948557, ""Dst Port"": -2.490943177007892e-08, ""Reconstruction Error"": 0.015640743082198066}}","{""Fwd Seg Size Min"": 0.6666666666666667, ""Protocol"": 0.3529411764705882, ""Init Fwd Win Byts"": 0.41021728515625}","{""Fwd Seg Size Min"": 19.995296, ""Protocol"": 6.000901, ""Init Fwd Win Byts"": 8196.536}",0.0022987112893095,DoS attacks-Slowloris
"{""Fwd Seg Size Min"": {""Flow Duration"": 1.757246433038479e-06, ""Tot Fwd Pkts"": 1.5457108987260572e-06, ""Tot Bwd Pkts"": 3.097556332497002e-06, ""Reconstruction Error"": 0.16215100345522604}, ""Protocol"": {""Dst Port"": -8.562441920821055e-06, ""Protocol"": -1.2751650279840216e-06, ""Flow Duration"": -6.8780314097630504e-06, ""Reconstruction Error"": 0.1103787383101754}, ""Init Fwd Win Byts"": {""Dst Port"": -5.39660360887649e-06, ""Flow Duration"": -9.461075911580227e-06, ""Tot Fwd Pkts"": -9.907728784436299e-07, ""Reconstruction Error"": 0.015640743082198066}}","{""Fwd Seg Size Min"": 0.6666666666666667, ""Protocol"": 0.3529411764705882, ""Init Fwd Win Byts"": 0.41021728515625}","{""Fwd Seg Size Min"": 19.995296, ""Protocol"": 6.000901, ""Init Fwd Win Byts"": 8196.536}",0.0022987333898483,DoS attacks-Slowloris
"{""Fwd Seg Size Min"": {""Dst Port"": 8.68755592193309e-06, ""Protocol"": 2.4607858191671235e-06, ""Flow Duration"": -9.302141544903506e-06, ""Reconstruction Error"": 0.16215100345522604}, ""Protocol"": {""PSH Flag Cnt"": 0.000336992402111329, ""Init Fwd Win Byts"": 0.00010582423931559948, ""Dst Port"": -6.080801803543131e-06, ""Reconstruction Error"": 0.1103787383101754}, ""Init Fwd Win Byts"": {""Bwd Pkts/s"": 0.000206071718135076, ""Flow Pkts/s"": 0.00014373508341605388, ""Dst Port"": 4.932699385877849e-06, ""Reconstruction Error"": 0.015640743082198066}}","{""Fwd Seg Size Min"": 0.6666666666666667, ""Protocol"": 0.3529411764705882, ""Init Fwd Win Byts"": 0.41021728515625}","{""Fwd Seg Size Min"": 19.995296, ""Protocol"": 6.000901, ""Init Fwd Win Byts"": 8196.536}",0.0046781895294654,DoS attacks-Slowloris
"{""Fwd Seg Size Min"": {""Dst Port"": 7.795198976006858e-06, ""Protocol"": 8.702358627970239e-06, ""Flow Duration"": 3.033580558067723e-06, ""Reconstruction Error"": 0.16215100345522604}, ""Protocol"": {""ECE Flag Cnt"": 0.0009903792952779267, ""Dst Port"": -5.976347661914134e-06, ""Flow Duration"": 4.383145733448708e-06, ""Reconstruction Error"": 0.1103787383101754}, ""Init Fwd Win Byts"": {""FIN Flag Cnt"": 0.0005171458181898042, ""Dst Port"": 5.133441905045095e-06, ""Protocol"": 9.356265153312809e-06, ""Reconstruction Error"": 0.015640743082198066}}","{""Fwd Seg Size Min"": 0.6666666666666667, ""Protocol"": 0.3529411764705882, ""Init Fwd Win Byts"": 0.41021728515625}","{""Fwd Seg Size Min"": 19.995296, ""Protocol"": 6.000901, ""Init Fwd Win Byts"": 8196.536}",0.0046779434879963,DoS attacks-Slowloris
"{""Fwd Seg Size Min"": {""Dst Port"": 1.1335099327621605e-06, ""Flow Duration"": 7.594663575397607e-06, ""Tot Fwd Pkts"": -4.748045323654121e-06, ""Reconstruction Error"": 0.16215100345522604}, ""Protocol"": {""FIN Flag Cnt"": 0.0005792085523362422, ""Dst Port"": -4.301366712146372e-06, ""Protocol"": -4.0219826589433755e-06, ""Reconstruction Error"": 0.1103787383101754}, ""Init Fwd Win Byts"": {""ECE Flag Cnt"": 0.0011449007635993605, ""RST Flag Cnt"": 0.000924530443092876, ""Init Bwd Win Byts"": 0.0005578414096916358, ""Reconstruction Error"": 0.015640743082198066}}","{""Fwd Seg Size Min"": 0.6666666666666667, ""Protocol"": 0.3529411764705882, ""Init Fwd Win Byts"": 0.41021728515625}","{""Fwd Seg Size Min"": 19.995296, ""Protocol"": 6.000901, ""Init Fwd Win Byts"": 8196.536}",0.0046774580525712,DoS attacks-Slowloris
"{""Fwd Seg Size Min"": {""ECE Flag Cnt"": 0.0016932414739887973, ""RST Flag Cnt"": 0.0014941996041229878, ""ACK Flag Cnt"": 0.001001447286653694, ""Reconstruction Error"": 0.16215100345522604}, ""Protocol"": {""ECE Flag Cnt"": 0.0016607163435517491, ""RST Flag Cnt"": 0.0012220934304942354, ""ACK Flag Cnt"": 0.0011919192833553672, ""Reconstruction Error"": 0.1103787383101754}, ""Init Fwd Win Byts"": {""ECE Flag Cnt"": 0.0016879185788293062, ""RST Flag Cnt"": 0.0016818831314308336, ""Init Bwd Win Byts"": 0.000603948670762567, ""Reconstruction Error"": 0.015640743082198066}}","{""Fwd Seg Size Min"": 0.6666666666666667, ""Protocol"": 0.3529411764705882, ""Init Fwd Win Byts"": 0.41021728515625}","{""Fwd Seg Size Min"": 19.995296, ""Protocol"": 6.000901, ""Init Fwd Win Byts"": 8196.536}",0.0046773034389077,DoS attacks-Slowloris
"{""Fwd Seg Size Min"": {""Dst Port"": -2.728493626594647e-06, ""Protocol"": -7.158346736639183e-06, ""Flow Duration"": 3.581321880474785e-06, ""Reconstruction Error"": 0.16215100345522604}, ""Protocol"": {""Init Bwd Win Byts"": 0.0006203221177596718, ""Init Fwd Win Byts"": 6.2073297668597e-05, ""Dst Port"": 1.2150685850495843e-06, ""Reconstruction Error"": 0.1103787383101754}, ""Init Fwd Win Byts"": {""Dst Port"": -2.63389726401027e-07, ""Protocol"": -4.590301636586913e-06, ""Flow Duration"": -2.2214610660563737e-06, ""Reconstruction Error"": 0.015640743082198066}}","{""Fwd Seg Size Min"": 0.6666666666666667, ""Protocol"": 0.3529411764705882, ""Init Fwd Win Byts"": 0.41021728515625}","{""Fwd Seg Size Min"": 19.995296, ""Protocol"": 6.000901, ""Init Fwd Win Byts"": 8196.536}",0.0046772177845477,DoS attacks-Slowloris
"{""Fwd Seg Size Min"": {""Dst Port"": -2.9426794719301565e-06, ""Protocol"": 4.094587379863251e-06, ""Flow Duration"": 2.9417714312708165e-06, ""Reconstruction Error"": 0.16215100345522604}, ""Protocol"": {""Dst Port"": 2.7959937859703696e-06, ""Protocol"": 1.491872266022969e-06, ""Flow Duration"": -4.990471529483306e-06, ""Reconstruction Error"": 0.1103787383101754}, ""Init Fwd Win Byts"": {""Dst Port"": 1.6153989053641674e-06, ""Protocol"": -3.0040300440349283e-06, ""Flow Duration"": -4.100531751695805e-07, ""Reconstruction Error"": 0.015640743082198066}}","{""Fwd Seg Size Min"": 0.6666666666666667, ""Protocol"": 0.3529411764705882, ""Init Fwd Win Byts"": 0.41021728515625}","{""Fwd Seg Size Min"": 19.995296, ""Protocol"": 6.000901, ""Init Fwd Win Byts"": 8196.536}",0.004677387917883,DoS attacks-Slowloris
"{""Fwd Seg Size Min"": {""Bwd Pkt Len Min"": 0.00013218927153834796, ""Dst Port"": 9.797851276867023e-06, ""Protocol"": 5.76115500338328e-06, ""Reconstruction Error"": 0.16215100345522604}, ""Protocol"": {""Dst Port"": 6.508212333366549e-05, ""Protocol"": -6.492911777062283e-06, ""Flow Duration"": -6.299316144788464e-06, ""Reconstruction Error"": 0.1103787383101754}, ""Init Fwd Win Byts"": {""FIN Flag Cnt"": 0.0005801171085502375, ""PSH Flag Cnt"": 0.00018716432478244313, ""Fwd Pkt Len Std"": 3.816722477943332e-05, ""Reconstruction Error"": 0.015640743082198066}}","{""Fwd Seg Size Min"": 0.6666666666666667, ""Protocol"": 0.3529411764705882, ""Init Fwd Win Byts"": 0.41021728515625}","{""Fwd Seg Size Min"": 19.995296, ""Protocol"": 6.000901, ""Init Fwd Win Byts"": 8196.536}",0.0046771385204156,DoS attacks-Slowloris
"{""Fwd Seg Size Min"": {""PSH Flag Cnt"": 0.00013431190854551467, ""Dst Port"": -5.080192338599595e-07, ""Protocol"": 5.534409060178053e-06, ""Reconstruction Error"": 0.16215100345522604}, ""Protocol"": {""PSH Flag Cnt"": 0.00019732826503049417, ""Dst Port"": 6.104699479034854e-07, ""Protocol"": 5.752210805937989e-06, ""Reconstruction Error"": 0.1103787383101754}, ""Init Fwd Win Byts"": {""Dst Port"": -1.0262842588464673e-07, ""Protocol"": 7.678731103823828e-06, ""Flow Duration"": -4.682546967096565e-06, ""Reconstruction Error"": 0.015640743082198066}}","{""Fwd Seg Size Min"": 0.6666666666666667, ""Protocol"": 0.3529411764705882, ""Init Fwd Win Byts"": 0.41021728515625}","{""Fwd Seg Size Min"": 19.995296, ""Protocol"": 6.000901, ""Init Fwd Win Byts"": 8196.536}",0.0046769696930574,DoS attacks-Slowloris
"{""Fwd Seg Size Min"": {""FIN Flag Cnt"": 0.0003694616115152198, ""Dst Port"": 3.541443599785987e-07, ""Protocol"": 8.194769623153007e-06, ""Reconstruction Error"": 0.16215100345522604}, ""Protocol"": {""Bwd Pkts/s"": 0.00023362853720817724, ""Dst Port"": -3.658723234649659e-06, ""Protocol"": 2.784333549399568e-06, ""Reconstruction Error"": 0.1103787383101754}, ""Init Fwd Win Byts"": {""Dst Port"": 3.384071425570179e-06, ""Protocol"": 1.6670984624440177e-06, ""Flow Duration"": 8.138470636154486e-06, ""Reconstruction Error"": 0.015640743082198066}}","{""Fwd Seg Size Min"": 0.6666666666666667, ""Protocol"": 0.3529411764705882, ""Init Fwd Win Byts"": 0.41021728515625}","{""Fwd Seg Size Min"": 19.995296, ""Protocol"": 6.000901, ""Init Fwd Win Byts"": 8196.536}",0.0046768889414104,DoS attacks-Slowloris
"{""Fwd Seg Size Min"": {""Init Fwd Win Byts"": 8.649806377439935e-05, ""Dst Port"": -3.349943816832741e-06, ""Protocol"": 2.4774731764073336e-06, ""Reconstruction Error"": 0.16215100345522604}, ""Protocol"": {""Init Bwd Win Byts"": 0.0008085219523221568, ""Dst Port"": -3.8225057116240535e-06, ""Protocol"": -1.6341333772464504e-06, ""Reconstruction Error"": 0.1103787383101754}, ""Init Fwd Win Byts"": {""Dst Port"": -5.387074506330297e-06, ""Flow Duration"": -6.800564928619395e-06, ""Tot Fwd Pkts"": 7.804996894233126e-06, ""Reconstruction Error"": 0.015640743082198066}}","{""Fwd Seg Size Min"": 0.6666666666666667, ""Protocol"": 0.3529411764705882, ""Init Fwd Win Byts"": 0.41021728515625}","{""Fwd Seg Size Min"": 19.995296, ""Protocol"": 6.000901, ""Init Fwd Win Byts"": 8196.536}",0.0046770587474608,DoS attacks-Slowloris
"{""Fwd Seg Size Min"": {""ECE Flag Cnt"": 0.0009966053204951975, ""Dst Port"": 1.0645467543875444e-06, ""Protocol"": -9.478854788254139e-06, ""Reconstruction Error"": 0.16215100345522604}, ""Protocol"": {""Active Max"": 0.0001223848994756884, ""Active Mean"": 0.00011598872731451573, ""Active Min"": 0.0001157605024320131, ""Reconstruction Error"": 0.1103787383101754}, ""Init Fwd Win Byts"": {""Dst Port"": -9.412087731662244e-06, ""Flow Duration"": 5.573203056314754e-06, ""Tot Fwd Pkts"": 3.623836760811004e-06, ""Reconstruction Error"": 0.015640743082198066}}","{""Fwd Seg Size Min"": 0.6666666666666667, ""Protocol"": 0.3529411764705882, ""Init Fwd Win Byts"": 0.41021728515625}","{""Fwd Seg Size Min"": 19.995296, ""Protocol"": 6.000901, ""Init Fwd Win Byts"": 8196.536}",0.0046766013126765,DoS attacks-Slowloris
"{""Fwd Seg Size Min"": {""Dst Port"": 1.8400471318427859e-06, ""Protocol"": -2.5101918549419074e-06, ""Flow Duration"": -8.471286634652092e-06, ""Reconstruction Error"": 0.16215100345522604}, ""Protocol"": {""PSH Flag Cnt"": 0.00021928101470580774, ""Dst Port"": -8.410970652453502e-06, ""Protocol"": -2.1868522914854926e-06, ""Reconstruction Error"": 0.1103787383101754}, ""Init Fwd Win Byts"": {""Dst Port"": 2.5419127515608078e-06, ""Protocol"": -3.533901811493417e-06, ""Flow Duration"": -1.8211664971946343e-06, ""Reconstruction Error"": 0.015640743082198066}}","{""Fwd Seg Size Min"": 0.6666666666666667, ""Protocol"": 0.3529411764705882, ""Init Fwd Win Byts"": 0.41021728515625}","{""Fwd Seg Size Min"": 19.995296, ""Protocol"": 6.000901, ""Init Fwd Win Byts"": 8196.536}",0.0046767940129652,DoS attacks-Slowloris
"{""Fwd Seg Size Min"": {""Dst Port"": 3.4421302618299703e-06, ""Protocol"": 7.798898801445665e-06, ""Flow Duration"": 4.890260780772862e-06, ""Reconstruction Error"": 0.16215100345522604}, ""Protocol"": {""Dst Port"": -7.63587307148219e-06, ""Flow Duration"": 5.496141130153761e-06, ""Tot Fwd Pkts"": 9.514836093677823e-06, ""Reconstruction Error"": 0.1103787383101754}, ""Init Fwd Win Byts"": {""Dst Port"": 7.494501037793474e-07, ""Protocol"": -7.380764204744188e-06, ""Flow Duration"": -1.3897794314872464e-06, ""Reconstruction Error"": 0.015640743082198066}}","{""Fwd Seg Size Min"": 0.6666666666666667, ""Protocol"": 0.3529411764705882, ""Init Fwd Win Byts"": 0.41021728515625}","{""Fwd Seg Size Min"": 19.995296, ""Protocol"": 6.000901, ""Init Fwd Win Byts"": 8196.536}",0.0046765085176961,DoS attacks-Slowloris
